location,new_cases_per_million,Year,Quarter,Month,Day
Kuwait,129.491,2020,Qtr 3,July,18
Kuwait,159.932,2020,Qtr 3,July,19
Kuwait,70.248,2020,Qtr 3,July,20
Kuwait,130.896,2020,Qtr 3,July,21
Kuwait,157.122,2020,Qtr 3,July,22
Kuwait,175.855,2020,Qtr 3,July,23
Kuwait,160.869,2020,Qtr 3,July,24
Kuwait,176.323,2020,Qtr 3,July,25
Kuwait,160.166,2020,Qtr 3,July,26
Kuwait,108.651,2020,Qtr 3,July,27
Kuwait,141.902,2020,Qtr 3,July,28
Kuwait,180.304,2020,Qtr 3,July,29
Kuwait,176.558,2020,Qtr 3,July,30
Kuwait,146.585,2020,Qtr 3,July,31
Kuwait,100.221,2020,Qtr 3,August,1
Kuwait,114.973,2020,Qtr 3,August,2
Kuwait,108.417,2020,Qtr 3,August,3
Kuwait,90.855,2020,Qtr 3,August,4
Kyrgyzstan,0.46,2020,Qtr 1,March,19
Kyrgyzstan,0.46,2020,Qtr 1,March,20
Kyrgyzstan,0,2020,Qtr 1,March,21
Kyrgyzstan,1.226,2020,Qtr 1,March,22
Kyrgyzstan,0,2020,Qtr 1,March,23
Kyrgyzstan,0.307,2020,Qtr 1,March,24
Kyrgyzstan,3.985,2020,Qtr 1,March,25
Kyrgyzstan,0.307,2020,Qtr 1,March,26
Kyrgyzstan,0,2020,Qtr 1,March,27
Kyrgyzstan,2.146,2020,Qtr 1,March,28
Kyrgyzstan,3.985,2020,Qtr 1,March,29
Kyrgyzstan,0,2020,Qtr 1,March,30
Kyrgyzstan,0,2020,Qtr 1,March,31
Kyrgyzstan,3.525,2020,Qtr 2,April,1
Kyrgyzstan,0.766,2020,Qtr 2,April,2
Kyrgyzstan,1.993,2020,Qtr 2,April,3
Kyrgyzstan,2.912,2020,Qtr 2,April,4
Kyrgyzstan,0,2020,Qtr 2,April,5
Kyrgyzstan,11.036,2020,Qtr 2,April,6
Kyrgyzstan,1.839,2020,Qtr 2,April,7
Kyrgyzstan,6.438,2020,Qtr 2,April,8
Kyrgyzstan,1.533,2020,Qtr 2,April,9
Kyrgyzstan,2.759,2020,Qtr 2,April,10
Kyrgyzstan,6.284,2020,Qtr 2,April,11
Kyrgyzstan,5.824,2020,Qtr 2,April,12
Kyrgyzstan,6.438,2020,Qtr 2,April,13
Kyrgyzstan,1.686,2020,Qtr 2,April,14
Kyrgyzstan,2.912,2020,Qtr 2,April,15
Kyrgyzstan,2.606,2020,Qtr 2,April,16
Kyrgyzstan,3.525,2020,Qtr 2,April,17
Kyrgyzstan,2.606,2020,Qtr 2,April,18
Kyrgyzstan,7.357,2020,Qtr 2,April,19
Kyrgyzstan,2.146,2020,Qtr 2,April,20
Kyrgyzstan,3.372,2020,Qtr 2,April,21
Kyrgyzstan,3.372,2020,Qtr 2,April,22
Kyrgyzstan,2.912,2020,Qtr 2,April,23
Kyrgyzstan,3.832,2020,Qtr 2,April,24
Kyrgyzstan,1.379,2020,Qtr 2,April,25
Kyrgyzstan,2.606,2020,Qtr 2,April,26
Kyrgyzstan,1.993,2020,Qtr 2,April,27
Kyrgyzstan,1.993,2020,Qtr 2,April,28
Kyrgyzstan,3.219,2020,Qtr 2,April,29
Kyrgyzstan,2.606,2020,Qtr 2,April,30
Kyrgyzstan,0,2020,Qtr 2,May,1
Kyrgyzstan,3.525,2020,Qtr 2,May,2
Kyrgyzstan,3.985,2020,Qtr 2,May,3
Kyrgyzstan,5.365,2020,Qtr 2,May,4
Kyrgyzstan,1.993,2020,Qtr 2,May,5
Kyrgyzstan,4.292,2020,Qtr 2,May,6
Kyrgyzstan,3.679,2020,Qtr 2,May,7
Kyrgyzstan,1.686,2020,Qtr 2,May,8
Kyrgyzstan,3.832,2020,Qtr 2,May,9
Kyrgyzstan,10.883,2020,Qtr 2,May,10
Kyrgyzstan,2.146,2020,Qtr 2,May,11
Kyrgyzstan,3.219,2020,Qtr 2,May,12
Kyrgyzstan,1.073,2020,Qtr 2,May,13
Kyrgyzstan,5.824,2020,Qtr 2,May,14
Kyrgyzstan,4.445,2020,Qtr 2,May,15
Kyrgyzstan,0.92,2020,Qtr 2,May,16
Kyrgyzstan,3.219,2020,Qtr 2,May,17
Kyrgyzstan,11.956,2020,Qtr 2,May,18
Kyrgyzstan,4.138,2020,Qtr 2,May,19
Kyrgyzstan,4.138,2020,Qtr 2,May,20
Kyrgyzstan,6.591,2020,Qtr 2,May,21
Kyrgyzstan,5.671,2020,Qtr 2,May,22
Kyrgyzstan,2.146,2020,Qtr 2,May,23
Kyrgyzstan,5.978,2020,Qtr 2,May,24
Kyrgyzstan,4.598,2020,Qtr 2,May,25
Kyrgyzstan,5.365,2020,Qtr 2,May,26
Kyrgyzstan,7.97,2020,Qtr 2,May,27
Kyrgyzstan,11.342,2020,Qtr 2,May,28
Kyrgyzstan,10.423,2020,Qtr 2,May,29
Kyrgyzstan,9.197,2020,Qtr 2,May,30
Kyrgyzstan,3.985,2020,Qtr 2,May,31
Kyrgyzstan,10.576,2020,Qtr 2,June,1
Kyrgyzstan,4.292,2020,Qtr 2,June,2
Kyrgyzstan,3.985,2020,Qtr 2,June,3
Kyrgyzstan,4.292,2020,Qtr 2,June,4
Kyrgyzstan,5.671,2020,Qtr 2,June,5
Kyrgyzstan,5.824,2020,Qtr 2,June,6
Kyrgyzstan,5.058,2020,Qtr 2,June,7
Kyrgyzstan,3.832,2020,Qtr 2,June,8
Kyrgyzstan,3.525,2020,Qtr 2,June,9
Kyrgyzstan,5.824,2020,Qtr 2,June,10
Kyrgyzstan,5.518,2020,Qtr 2,June,11
Kyrgyzstan,5.671,2020,Qtr 2,June,12
Kyrgyzstan,6.284,2020,Qtr 2,June,13
Kyrgyzstan,11.956,2020,Qtr 2,June,14
Kyrgyzstan,13.335,2020,Qtr 2,June,15
Kyrgyzstan,15.328,2020,Qtr 2,June,16
Kyrgyzstan,13.795,2020,Qtr 2,June,17
Kyrgyzstan,14.561,2020,Qtr 2,June,18
Kyrgyzstan,20.232,2020,Qtr 2,June,19
Kyrgyzstan,29.429,2020,Qtr 2,June,20
Kyrgyzstan,26.057,2020,Qtr 2,June,21
Kyrgyzstan,31.422,2020,Qtr 2,June,22
Kyrgyzstan,24.984,2020,Qtr 2,June,23
Kyrgyzstan,31.728,2020,Qtr 2,June,24
Kyrgyzstan,34.947,2020,Qtr 2,June,25
Kyrgyzstan,38.319,2020,Qtr 2,June,26
Kyrgyzstan,47.362,2020,Qtr 2,June,27
Kyrgyzstan,36.02,2020,Qtr 2,June,28
Kyrgyzstan,41.231,2020,Qtr 2,June,29
Kyrgyzstan,42.764,2020,Qtr 2,June,30
Kyrgyzstan,67.288,2020,Qtr 3,July,1
Kyrgyzstan,0,2020,Qtr 3,July,2
Kyrgyzstan,158.181,2020,Qtr 3,July,3
Kyrgyzstan,50.121,2020,Qtr 3,July,4
Kyrgyzstan,43.377,2020,Qtr 3,July,5
Kyrgyzstan,48.129,2020,Qtr 3,July,6
Kyrgyzstan,68.974,2020,Qtr 3,July,7
Kyrgyzstan,52.88,2020,Qtr 3,July,8
Kyrgyzstan,55.333,2020,Qtr 3,July,9
Kyrgyzstan,78.324,2020,Qtr 3,July,10
Kyrgyzstan,84.608,2020,Qtr 3,July,11
Kyrgyzstan,110.205,2020,Qtr 3,July,12
Kyrgyzstan,74.799,2020,Qtr 3,July,13
Kyrgyzstan,64.529,2020,Qtr 3,July,14
Kyrgyzstan,67.288,2020,Qtr 3,July,15
Kyrgyzstan,79.857,2020,Qtr 3,July,16
Kyrgyzstan,92.425,2020,Qtr 3,July,17
Kyrgyzstan,1763.437,2020,Qtr 3,July,18
Kyrgyzstan,295.209,2020,Qtr 3,July,19
Kyrgyzstan,93.651,2020,Qtr 3,July,20
Kyrgyzstan,169.829,2020,Qtr 3,July,21
Kyrgyzstan,169.829,2020,Qtr 3,July,22
Kyrgyzstan,148.218,2020,Qtr 3,July,23
Kyrgyzstan,141.167,2020,Qtr 3,July,24
Kyrgyzstan,48.588,2020,Qtr 3,July,25
Kyrgyzstan,191.441,2020,Qtr 3,July,26
Kyrgyzstan,74.032,2020,Qtr 3,July,27
Kyrgyzstan,83.995,2020,Qtr 3,July,28
Kyrgyzstan,114.65,2020,Qtr 3,July,29
Kyrgyzstan,96.717,2020,Qtr 3,July,30
Kyrgyzstan,89.206,2020,Qtr 3,July,31
Kyrgyzstan,75.718,2020,Qtr 3,August,1
Kyrgyzstan,64.376,2020,Qtr 3,August,2
Kyrgyzstan,62.843,2020,Qtr 3,August,3
Kyrgyzstan,63.15,2020,Qtr 3,August,4
Laos,0.275,2020,Qtr 1,March,25
Laos,0,2020,Qtr 1,March,26
Laos,0.55,2020,Qtr 1,March,27
Laos,0,2020,Qtr 1,March,28
Laos,0,2020,Qtr 1,March,29
Laos,0,2020,Qtr 1,March,30
Laos,0.412,2020,Qtr 1,March,31
Laos,0,2020,Qtr 2,April,1
Laos,0.137,2020,Qtr 2,April,2
Laos,0,2020,Qtr 2,April,3
Laos,0,2020,Qtr 2,April,4
Laos,0,2020,Qtr 2,April,5
Laos,0.137,2020,Qtr 2,April,6
Laos,0.137,2020,Qtr 2,April,7
Laos,0,2020,Qtr 2,April,8
Laos,0.412,2020,Qtr 2,April,9
Laos,0.137,2020,Qtr 2,April,10
Laos,0,2020,Qtr 2,April,11
Laos,0.275,2020,Qtr 2,April,12
Laos,0.137,2020,Qtr 2,April,13
Laos,0,2020,Qtr 2,April,14
Laos,0,2020,Qtr 2,April,15
Laos,0,2020,Qtr 2,April,16
Laos,0,2020,Qtr 2,April,17
Laos,0,2020,Qtr 2,April,18
Laos,0,2020,Qtr 2,April,19
Laos,0,2020,Qtr 2,April,20
Laos,0,2020,Qtr 2,April,21
Laos,0,2020,Qtr 2,April,22
Laos,0,2020,Qtr 2,April,23
Laos,0,2020,Qtr 2,April,24
Laos,0,2020,Qtr 2,April,25
Laos,0,2020,Qtr 2,April,26
Laos,0,2020,Qtr 2,April,27
Laos,0,2020,Qtr 2,April,28
Laos,0,2020,Qtr 2,April,29
Laos,0,2020,Qtr 2,April,30
Laos,0,2020,Qtr 2,May,1
Laos,0,2020,Qtr 2,May,2
Laos,0,2020,Qtr 2,May,3
Laos,0,2020,Qtr 2,May,4
Laos,0,2020,Qtr 2,May,5
Laos,0,2020,Qtr 2,May,6
Laos,0,2020,Qtr 2,May,7
Laos,0,2020,Qtr 2,May,8
Laos,0,2020,Qtr 2,May,9
Laos,0,2020,Qtr 2,May,10
Laos,0,2020,Qtr 2,May,11
Laos,0,2020,Qtr 2,May,12
Laos,0,2020,Qtr 2,May,13
Laos,0,2020,Qtr 2,May,14
Laos,0,2020,Qtr 2,May,15
Laos,0,2020,Qtr 2,May,16
Laos,0,2020,Qtr 2,May,17
Laos,0,2020,Qtr 2,May,18
Laos,0,2020,Qtr 2,May,19
Laos,0,2020,Qtr 2,May,20
Laos,0,2020,Qtr 2,May,21
Laos,0,2020,Qtr 2,May,22
Laos,0,2020,Qtr 2,May,23
Laos,0,2020,Qtr 2,May,24
Laos,0,2020,Qtr 2,May,25
Laos,0,2020,Qtr 2,May,26
Laos,0,2020,Qtr 2,May,27
Laos,0,2020,Qtr 2,May,28
Laos,0,2020,Qtr 2,May,29
Laos,0,2020,Qtr 2,May,30
Laos,0,2020,Qtr 2,May,31
Laos,0,2020,Qtr 2,June,1
Laos,0,2020,Qtr 2,June,2
Laos,0,2020,Qtr 2,June,3
Laos,0,2020,Qtr 2,June,4
Laos,0,2020,Qtr 2,June,5
Laos,0,2020,Qtr 2,June,6
Laos,0,2020,Qtr 2,June,7
Laos,0,2020,Qtr 2,June,8
Laos,0,2020,Qtr 2,June,9
Laos,0,2020,Qtr 2,June,10
Laos,0,2020,Qtr 2,June,11
Laos,0,2020,Qtr 2,June,12
Laos,0,2020,Qtr 2,June,13
Laos,0,2020,Qtr 2,June,14
Laos,0,2020,Qtr 2,June,15
Laos,0,2020,Qtr 2,June,16
Laos,0,2020,Qtr 2,June,17
Laos,0,2020,Qtr 2,June,18
Laos,0,2020,Qtr 2,June,19
Laos,0,2020,Qtr 2,June,20
Laos,0,2020,Qtr 2,June,21
Laos,0,2020,Qtr 2,June,22
Laos,0,2020,Qtr 2,June,23
Laos,0,2020,Qtr 2,June,24
Laos,0,2020,Qtr 2,June,25
Laos,0,2020,Qtr 2,June,26
Laos,0,2020,Qtr 2,June,27
Laos,0,2020,Qtr 2,June,28
Laos,0,2020,Qtr 2,June,29
Laos,0,2020,Qtr 2,June,30
Laos,0,2020,Qtr 3,July,1
Laos,0,2020,Qtr 3,July,2
Laos,0,2020,Qtr 3,July,3
Laos,0,2020,Qtr 3,July,4
Laos,0,2020,Qtr 3,July,5
Laos,0,2020,Qtr 3,July,6
Laos,0,2020,Qtr 3,July,7
Laos,0,2020,Qtr 3,July,8
Laos,0,2020,Qtr 3,July,9
Laos,0,2020,Qtr 3,July,10
Laos,0,2020,Qtr 3,July,11
Laos,0,2020,Qtr 3,July,12
Laos,0,2020,Qtr 3,July,13
Laos,0,2020,Qtr 3,July,14
Laos,0,2020,Qtr 3,July,15
Laos,0,2020,Qtr 3,July,16
Laos,0,2020,Qtr 3,July,17
Laos,0,2020,Qtr 3,July,18
Laos,0,2020,Qtr 3,July,19
Laos,0,2020,Qtr 3,July,20
Laos,0,2020,Qtr 3,July,21
Laos,0,2020,Qtr 3,July,22
Laos,0,2020,Qtr 3,July,23
Laos,0,2020,Qtr 3,July,24
Laos,0.137,2020,Qtr 3,July,25
Laos,0,2020,Qtr 3,July,26
Laos,0,2020,Qtr 3,July,27
Laos,0,2020,Qtr 3,July,28
Laos,0,2020,Qtr 3,July,29
Laos,0,2020,Qtr 3,July,30
Laos,0,2020,Qtr 3,July,31
Laos,0,2020,Qtr 3,August,1
Laos,0,2020,Qtr 3,August,2
Laos,0,2020,Qtr 3,August,3
Laos,0,2020,Qtr 3,August,4
Latvia,0.53,2020,Qtr 1,March,3
Latvia,0.53,2020,Qtr 1,March,8
Latvia,0.53,2020,Qtr 1,March,9
Latvia,1.59,2020,Qtr 1,March,10
Latvia,1.06,2020,Qtr 1,March,11
Latvia,1.06,2020,Qtr 1,March,12
Latvia,3.181,2020,Qtr 1,March,13
Latvia,1.59,2020,Qtr 1,March,14
Latvia,3.711,2020,Qtr 1,March,15
Latvia,2.651,2020,Qtr 1,March,16
Latvia,2.651,2020,Qtr 1,March,17
Latvia,13.254,2020,Qtr 1,March,18
Latvia,5.302,2020,Qtr 1,March,19
Latvia,7.952,2020,Qtr 1,March,20
Latvia,13.254,2020,Qtr 1,March,21
Latvia,6.892,2020,Qtr 1,March,22
Latvia,7.952,2020,Qtr 1,March,23
Latvia,21.737,2020,Qtr 1,March,24
Latvia,9.013,2020,Qtr 1,March,25
Latvia,12.724,2020,Qtr 1,March,26
Latvia,12.194,2020,Qtr 1,March,27
Latvia,19.086,2020,Qtr 1,March,28
Latvia,13.254,2020,Qtr 1,March,29
Latvia,37.642,2020,Qtr 1,March,30
Latvia,0,2020,Qtr 1,March,31
Latvia,11.664,2020,Qtr 2,April,1
Latvia,25.448,2020,Qtr 2,April,2
Latvia,6.362,2020,Qtr 2,April,3
Latvia,18.556,2020,Qtr 2,April,4
Latvia,8.483,2020,Qtr 2,April,5
Latvia,12.724,2020,Qtr 2,April,6
Latvia,4.771,2020,Qtr 2,April,7
Latvia,3.181,2020,Qtr 2,April,8
Latvia,15.375,2020,Qtr 2,April,9
Latvia,6.362,2020,Qtr 2,April,10
Latvia,12.194,2020,Qtr 2,April,11
Latvia,9.543,2020,Qtr 2,April,12
Latvia,11.133,2020,Qtr 2,April,13
Latvia,2.121,2020,Qtr 2,April,14
Latvia,1.06,2020,Qtr 2,April,15
Latvia,4.771,2020,Qtr 2,April,16
Latvia,4.771,2020,Qtr 2,April,17
Latvia,3.711,2020,Qtr 2,April,18
Latvia,15.905,2020,Qtr 2,April,19
Latvia,7.952,2020,Qtr 2,April,20
Latvia,6.362,2020,Qtr 2,April,21
Latvia,4.771,2020,Qtr 2,April,22
Latvia,6.892,2020,Qtr 2,April,23
Latvia,9.013,2020,Qtr 2,April,24
Latvia,3.181,2020,Qtr 2,April,25
Latvia,10.603,2020,Qtr 2,April,26
Latvia,4.241,2020,Qtr 2,April,27
Latvia,3.181,2020,Qtr 2,April,28
Latvia,9.543,2020,Qtr 2,April,29
Latvia,6.892,2020,Qtr 2,April,30
Latvia,4.771,2020,Qtr 2,May,1
Latvia,6.362,2020,Qtr 2,May,2
Latvia,0.53,2020,Qtr 2,May,3
Latvia,4.241,2020,Qtr 2,May,4
Latvia,9.013,2020,Qtr 2,May,5
Latvia,0,2020,Qtr 2,May,6
Latvia,2.121,2020,Qtr 2,May,7
Latvia,4.771,2020,Qtr 2,May,8
Latvia,10.073,2020,Qtr 2,May,9
Latvia,1.06,2020,Qtr 2,May,10
Latvia,4.771,2020,Qtr 2,May,11
Latvia,3.711,2020,Qtr 2,May,12
Latvia,2.121,2020,Qtr 2,May,13
Latvia,0.53,2020,Qtr 2,May,14
Latvia,5.832,2020,Qtr 2,May,15
Latvia,4.241,2020,Qtr 2,May,16
Latvia,14.314,2020,Qtr 2,May,17
Latvia,5.832,2020,Qtr 2,May,18
Latvia,0.53,2020,Qtr 2,May,19
Latvia,1.59,2020,Qtr 2,May,20
Latvia,2.121,2020,Qtr 2,May,21
Latvia,4.771,2020,Qtr 2,May,22
Latvia,2.651,2020,Qtr 2,May,23
Latvia,8.483,2020,Qtr 2,May,24
Latvia,0.53,2020,Qtr 2,May,25
Latvia,1.06,2020,Qtr 2,May,26
Latvia,2.121,2020,Qtr 2,May,27
Latvia,2.121,2020,Qtr 2,May,28
Latvia,2.121,2020,Qtr 2,May,29
Latvia,1.59,2020,Qtr 2,May,30
Latvia,0.53,2020,Qtr 2,May,31
Latvia,0.53,2020,Qtr 2,June,1
Latvia,2.651,2020,Qtr 2,June,2
Latvia,4.241,2020,Qtr 2,June,3
Latvia,0,2020,Qtr 2,June,4
Latvia,1.59,2020,Qtr 2,June,5
Latvia,0,2020,Qtr 2,June,6
Latvia,2.121,2020,Qtr 2,June,7
Latvia,1.06,2020,Qtr 2,June,8
Latvia,0,2020,Qtr 2,June,9
Latvia,0.53,2020,Qtr 2,June,10
Latvia,1.59,2020,Qtr 2,June,11
Latvia,1.06,2020,Qtr 2,June,12
Latvia,1.06,2020,Qtr 2,June,13
Latvia,0.53,2020,Qtr 2,June,14
Latvia,0,2020,Qtr 2,June,15
Latvia,0,2020,Qtr 2,June,16
Latvia,0.53,2020,Qtr 2,June,17
Latvia,3.181,2020,Qtr 2,June,18
Latvia,2.121,2020,Qtr 2,June,19
Latvia,1.06,2020,Qtr 2,June,20
Latvia,0.53,2020,Qtr 2,June,21
Latvia,0,2020,Qtr 2,June,22
Latvia,0,2020,Qtr 2,June,23
Latvia,0,2020,Qtr 2,June,24
Latvia,0,2020,Qtr 2,June,25
Latvia,0,2020,Qtr 2,June,26
Latvia,0.53,2020,Qtr 2,June,27
Latvia,1.59,2020,Qtr 2,June,28
Latvia,0.53,2020,Qtr 2,June,29
Latvia,0.53,2020,Qtr 2,June,30
Latvia,0.53,2020,Qtr 3,July,1
Latvia,1.59,2020,Qtr 3,July,2
Latvia,0.53,2020,Qtr 3,July,3
Latvia,0,2020,Qtr 3,July,4
Latvia,0.53,2020,Qtr 3,July,5
Latvia,0.53,2020,Qtr 3,July,6
Latvia,1.59,2020,Qtr 3,July,7
Latvia,3.711,2020,Qtr 3,July,8
Latvia,3.711,2020,Qtr 3,July,9
Latvia,6.892,2020,Qtr 3,July,10
Latvia,0,2020,Qtr 3,July,11
Latvia,10.073,2020,Qtr 3,July,12
Latvia,0,2020,Qtr 3,July,13
Latvia,0.53,2020,Qtr 3,July,14
Latvia,2.121,2020,Qtr 3,July,15
Latvia,0,2020,Qtr 3,July,16
Latvia,0.53,2020,Qtr 3,July,17
Latvia,3.181,2020,Qtr 3,July,18
Latvia,2.121,2020,Qtr 3,July,19
Latvia,1.59,2020,Qtr 3,July,20
Latvia,0,2020,Qtr 3,July,21
Latvia,0.53,2020,Qtr 3,July,22
Latvia,2.121,2020,Qtr 3,July,23
Latvia,3.181,2020,Qtr 3,July,24
Latvia,1.06,2020,Qtr 3,July,25
Latvia,0.53,2020,Qtr 3,July,26
Latvia,6.892,2020,Qtr 3,July,27
Latvia,0.53,2020,Qtr 3,July,28
Latvia,0,2020,Qtr 3,July,29
Latvia,2.121,2020,Qtr 3,July,30
Latvia,2.121,2020,Qtr 3,July,31
Latvia,1.59,2020,Qtr 3,August,1
Latvia,3.711,2020,Qtr 3,August,2
Latvia,2.651,2020,Qtr 3,August,3
Latvia,1.59,2020,Qtr 3,August,4
Lebanon,0,2019,Qtr 4,December,31
Lebanon,0,2020,Qtr 1,January,1
Lebanon,0,2020,Qtr 1,January,2
Lebanon,0,2020,Qtr 1,January,3
Lebanon,0,2020,Qtr 1,January,4
Lebanon,0,2020,Qtr 1,January,5
Lebanon,0,2020,Qtr 1,January,6
Lebanon,0,2020,Qtr 1,January,7
Lebanon,0,2020,Qtr 1,January,8
Lebanon,0,2020,Qtr 1,January,9
Lebanon,0,2020,Qtr 1,January,10
Lebanon,0,2020,Qtr 1,January,11
Lebanon,0,2020,Qtr 1,January,12
Lebanon,0,2020,Qtr 1,January,13
Lebanon,0,2020,Qtr 1,January,14
Lebanon,0,2020,Qtr 1,January,15
Lebanon,0,2020,Qtr 1,January,16
Lebanon,0,2020,Qtr 1,January,17
Lebanon,0,2020,Qtr 1,January,18
Lebanon,0,2020,Qtr 1,January,19
Lebanon,0,2020,Qtr 1,January,20
Lebanon,0,2020,Qtr 1,January,21
Lebanon,0,2020,Qtr 1,January,22
Lebanon,0,2020,Qtr 1,January,23
Lebanon,0,2020,Qtr 1,January,24
Lebanon,0,2020,Qtr 1,January,25
Lebanon,0,2020,Qtr 1,January,26
Lebanon,0,2020,Qtr 1,January,27
Lebanon,0,2020,Qtr 1,January,28
Lebanon,0,2020,Qtr 1,January,29
Lebanon,0,2020,Qtr 1,January,30
Lebanon,0,2020,Qtr 1,January,31
Lebanon,0,2020,Qtr 1,February,1
Lebanon,0,2020,Qtr 1,February,2
Lebanon,0,2020,Qtr 1,February,3
Lebanon,0,2020,Qtr 1,February,4
Lebanon,0,2020,Qtr 1,February,5
Lebanon,0,2020,Qtr 1,February,6
Lebanon,0,2020,Qtr 1,February,7
Lebanon,0,2020,Qtr 1,February,8
Lebanon,0,2020,Qtr 1,February,9
Lebanon,0,2020,Qtr 1,February,10
Lebanon,0,2020,Qtr 1,February,11
Lebanon,0,2020,Qtr 1,February,12
Lebanon,0,2020,Qtr 1,February,13
Lebanon,0,2020,Qtr 1,February,14
Lebanon,0,2020,Qtr 1,February,15
Lebanon,0,2020,Qtr 1,February,16
Lebanon,0,2020,Qtr 1,February,17
Lebanon,0,2020,Qtr 1,February,18
Lebanon,0,2020,Qtr 1,February,19
Lebanon,0,2020,Qtr 1,February,20
Lebanon,0,2020,Qtr 1,February,21
Lebanon,0.147,2020,Qtr 1,February,22
Lebanon,0,2020,Qtr 1,February,23
Lebanon,0,2020,Qtr 1,February,24
Lebanon,0,2020,Qtr 1,February,25
Lebanon,0,2020,Qtr 1,February,26
Lebanon,0.147,2020,Qtr 1,February,27
Lebanon,0.147,2020,Qtr 1,February,28
Lebanon,0,2020,Qtr 1,February,29
Lebanon,0.147,2020,Qtr 1,March,1
Lebanon,0.879,2020,Qtr 1,March,2
Lebanon,0.44,2020,Qtr 1,March,3
Lebanon,0.44,2020,Qtr 1,March,6
Lebanon,0.879,2020,Qtr 1,March,7
Lebanon,1.465,2020,Qtr 1,March,9
Lebanon,1.319,2020,Qtr 1,March,10
Lebanon,0,2020,Qtr 1,March,11
Lebanon,2.93,2020,Qtr 1,March,12
Lebanon,0.733,2020,Qtr 1,March,13
Lebanon,3.956,2020,Qtr 1,March,15
Lebanon,0.879,2020,Qtr 1,March,16
Lebanon,3.077,2020,Qtr 1,March,17
Lebanon,0,2020,Qtr 1,March,18
Lebanon,1.905,2020,Qtr 1,March,19
Lebanon,2.344,2020,Qtr 1,March,20
Lebanon,2.051,2020,Qtr 1,March,21
Lebanon,9.816,2020,Qtr 1,March,22
Lebanon,2.637,2020,Qtr 1,March,23
Lebanon,2.784,2020,Qtr 1,March,24
Lebanon,5.421,2020,Qtr 1,March,25
Lebanon,4.249,2020,Qtr 1,March,26
Lebanon,5.128,2020,Qtr 1,March,27
Lebanon,3.37,2020,Qtr 1,March,28
Lebanon,3.077,2020,Qtr 1,March,29
Lebanon,3.809,2020,Qtr 1,March,30
Lebanon,1.172,2020,Qtr 1,March,31
Lebanon,2.491,2020,Qtr 2,April,1
Lebanon,2.344,2020,Qtr 2,April,2
Lebanon,2.198,2020,Qtr 2,April,3
Lebanon,0,2020,Qtr 2,April,4
Lebanon,3.809,2020,Qtr 2,April,5
Lebanon,1.026,2020,Qtr 2,April,6
Lebanon,2.051,2020,Qtr 2,April,7
Lebanon,1.026,2020,Qtr 2,April,8
Lebanon,3.956,2020,Qtr 2,April,9
Lebanon,1.026,2020,Qtr 2,April,10
Lebanon,3.956,2020,Qtr 2,April,11
Lebanon,1.465,2020,Qtr 2,April,12
Lebanon,1.612,2020,Qtr 2,April,13
Lebanon,0.293,2020,Qtr 2,April,14
Lebanon,1.319,2020,Qtr 2,April,15
Lebanon,2.491,2020,Qtr 2,April,16
Lebanon,0.733,2020,Qtr 2,April,17
Lebanon,0.733,2020,Qtr 2,April,18
Lebanon,0.586,2020,Qtr 2,April,19
Lebanon,0.147,2020,Qtr 2,April,20
Lebanon,0.586,2020,Qtr 2,April,21
Lebanon,0,2020,Qtr 2,April,22
Lebanon,0.733,2020,Qtr 2,April,23
Lebanon,0.879,2020,Qtr 2,April,24
Lebanon,1.172,2020,Qtr 2,April,25
Lebanon,1.172,2020,Qtr 2,April,26
Lebanon,0.44,2020,Qtr 2,April,27
Lebanon,0.44,2020,Qtr 2,April,28
Lebanon,1.026,2020,Qtr 2,April,29
Lebanon,0.586,2020,Qtr 2,April,30
Lebanon,0.586,2020,Qtr 2,May,1
Lebanon,0.586,2020,Qtr 2,May,2
Lebanon,0.586,2020,Qtr 2,May,3
Lebanon,0.586,2020,Qtr 2,May,4
Lebanon,0.44,2020,Qtr 2,May,5
Lebanon,0.147,2020,Qtr 2,May,6
Lebanon,1.319,2020,Qtr 2,May,7
Lebanon,4.981,2020,Qtr 2,May,8
Lebanon,1.758,2020,Qtr 2,May,9
Lebanon,1.905,2020,Qtr 2,May,10
Lebanon,5.274,2020,Qtr 2,May,11
Lebanon,2.051,2020,Qtr 2,May,12
Lebanon,1.612,2020,Qtr 2,May,13
Lebanon,1.172,2020,Qtr 2,May,14
Lebanon,1.172,2020,Qtr 2,May,15
Lebanon,0.733,2020,Qtr 2,May,16
Lebanon,1.612,2020,Qtr 2,May,17
Lebanon,1.319,2020,Qtr 2,May,18
Lebanon,2.93,2020,Qtr 2,May,19
Lebanon,3.37,2020,Qtr 2,May,20
Lebanon,1.026,2020,Qtr 2,May,21
Lebanon,9.23,2020,Qtr 2,May,22
Lebanon,9.084,2020,Qtr 2,May,23
Lebanon,1.612,2020,Qtr 2,May,24
Lebanon,2.491,2020,Qtr 2,May,25
Lebanon,0.733,2020,Qtr 2,May,26
Lebanon,3.077,2020,Qtr 2,May,27
Lebanon,3.077,2020,Qtr 2,May,28
Lebanon,1.026,2020,Qtr 2,May,29
Lebanon,0.586,2020,Qtr 2,May,30
Lebanon,2.784,2020,Qtr 2,May,31
Lebanon,4.249,2020,Qtr 2,June,1
Lebanon,1.905,2020,Qtr 2,June,2
Lebanon,1.319,2020,Qtr 2,June,3
